item_id	kind	donor_path	line	symbol
api:ts/packages/renderer-host/src/telemetry-host.ts:63:method_AshaLiveTelemetryCollector.sample	api	ts/packages/renderer-host/src/telemetry-host.ts	63	method:AshaLiveTelemetryCollector.sample
api:ts/packages/renderer-host/src/telemetry-host.ts:119:method_AshaLiveTelemetryCollector.readSnapshot	api	ts/packages/renderer-host/src/telemetry-host.ts	119	method:AshaLiveTelemetryCollector.readSnapshot
api:ts/packages/renderer-host/src/telemetry-host.ts:131:method_AshaLiveTelemetryCollector.tryReadSnapshot	api	ts/packages/renderer-host/src/telemetry-host.ts	131	method:AshaLiveTelemetryCollector.tryReadSnapshot
api:ts/packages/renderer-host/src/telemetry-host.ts:136:interface_AshaTelemetryOverlaySink	api	ts/packages/renderer-host/src/telemetry-host.ts	136	interface:AshaTelemetryOverlaySink
api:ts/packages/renderer-host/src/telemetry-host.ts:145:interface_AshaTelemetryOverlayHostOptions	api	ts/packages/renderer-host/src/telemetry-host.ts	145	interface:AshaTelemetryOverlayHostOptions
api:ts/packages/renderer-host/src/telemetry-host.ts:150:interface_AshaTelemetryOverlayFrameReceipt	api	ts/packages/renderer-host/src/telemetry-host.ts	150	interface:AshaTelemetryOverlayFrameReceipt
api:ts/packages/renderer-host/src/telemetry-host.ts:161:class_AshaTelemetryOverlayHost	api	ts/packages/renderer-host/src/telemetry-host.ts	161	class:AshaTelemetryOverlayHost
api:ts/packages/renderer-host/src/telemetry-host.ts:168:method_AshaTelemetryOverlayHost.constructor	api	ts/packages/renderer-host/src/telemetry-host.ts	168	method:AshaTelemetryOverlayHost.constructor
api:ts/packages/renderer-host/src/telemetry-host.ts:173:method_AshaTelemetryOverlayHost.applyPresentation	api	ts/packages/renderer-host/src/telemetry-host.ts	173	method:AshaTelemetryOverlayHost.applyPresentation
api:ts/packages/renderer-host/src/telemetry-host.ts:191:method_AshaTelemetryOverlayHost.sample	api	ts/packages/renderer-host/src/telemetry-host.ts	191	method:AshaTelemetryOverlayHost.sample
api:ts/packages/renderer-host/src/telemetry-host.ts:212:method_AshaTelemetryOverlayHost.setVisible	api	ts/packages/renderer-host/src/telemetry-host.ts	212	method:AshaTelemetryOverlayHost.setVisible
api:ts/packages/renderer-host/src/telemetry-host.ts:223:method_AshaTelemetryOverlayHost.toggleVisible	api	ts/packages/renderer-host/src/telemetry-host.ts	223	method:AshaTelemetryOverlayHost.toggleVisible
api:ts/packages/renderer-host/src/telemetry-host.ts:233:method_AshaTelemetryOverlayHost.readout	api	ts/packages/renderer-host/src/telemetry-host.ts	233	method:AshaTelemetryOverlayHost.readout
api:ts/packages/renderer-host/src/telemetry-host.ts:241:method_AshaTelemetryOverlayHost.cleanup	api	ts/packages/renderer-host/src/telemetry-host.ts	241	method:AshaTelemetryOverlayHost.cleanup
api:ts/packages/renderer-three/src/animated-mesh.ts:11:class_AnimatedMeshApplyError	api	ts/packages/renderer-three/src/animated-mesh.ts	11	class:AnimatedMeshApplyError
api:ts/packages/renderer-three/src/animated-mesh.ts:12:method_AnimatedMeshApplyError.constructor	api	ts/packages/renderer-three/src/animated-mesh.ts	12	method:AnimatedMeshApplyError.constructor
api:ts/packages/renderer-three/src/animated-mesh.ts:18:interface_AnimatedMeshResource	api	ts/packages/renderer-three/src/animated-mesh.ts	18	interface:AnimatedMeshResource
api:ts/packages/renderer-three/src/animated-mesh.ts:25:interface_AnimatedMeshAssetSource	api	ts/packages/renderer-three/src/animated-mesh.ts	25	interface:AnimatedMeshAssetSource
api:ts/packages/renderer-three/src/animated-mesh.ts:29:interface_AnimatedMeshPlaybackReadout	api	ts/packages/renderer-three/src/animated-mesh.ts	29	interface:AnimatedMeshPlaybackReadout
api:ts/packages/renderer-three/src/animated-mesh.ts:47:interface_AnimatedMeshControllerClip	api	ts/packages/renderer-three/src/animated-mesh.ts	47	interface:AnimatedMeshControllerClip
api:ts/packages/renderer-three/src/animated-mesh.ts:53:interface_AnimatedMeshPoseSample	api	ts/packages/renderer-three/src/animated-mesh.ts	53	interface:AnimatedMeshPoseSample
api:ts/packages/renderer-three/src/animated-mesh.ts:84:class_MapAnimatedMeshAssetSource	api	ts/packages/renderer-three/src/animated-mesh.ts	84	class:MapAnimatedMeshAssetSource
api:ts/packages/renderer-three/src/animated-mesh.ts:87:method_MapAnimatedMeshAssetSource.constructor	api	ts/packages/renderer-three/src/animated-mesh.ts	87	method:MapAnimatedMeshAssetSource.constructor
api:ts/packages/renderer-three/src/animated-mesh.ts:93:method_MapAnimatedMeshAssetSource.getAnimatedMeshResource	api	ts/packages/renderer-three/src/animated-mesh.ts	93	method:MapAnimatedMeshAssetSource.getAnimatedMeshResource
api:ts/packages/renderer-three/src/animated-mesh.ts:98:function_loadAnimatedMeshGlbResource	api	ts/packages/renderer-three/src/animated-mesh.ts	98	function:loadAnimatedMeshGlbResource
api:ts/packages/renderer-three/src/animated-mesh.ts:115:class_AnimatedMeshRegistry	api	ts/packages/renderer-three/src/animated-mesh.ts	115	class:AnimatedMeshRegistry
api:ts/packages/renderer-three/src/animated-mesh.ts:120:method_AnimatedMeshRegistry.constructor	api	ts/packages/renderer-three/src/animated-mesh.ts	120	method:AnimatedMeshRegistry.constructor
api:ts/packages/renderer-three/src/animated-mesh.ts:124:method_AnimatedMeshRegistry.define	api	ts/packages/renderer-three/src/animated-mesh.ts	124	method:AnimatedMeshRegistry.define
api:ts/packages/renderer-three/src/animated-mesh.ts:147:method_AnimatedMeshRegistry.create	api	ts/packages/renderer-three/src/animated-mesh.ts	147	method:AnimatedMeshRegistry.create
api:ts/packages/renderer-three/src/animated-mesh.ts:185:method_AnimatedMeshRegistry.setPlayback	api	ts/packages/renderer-three/src/animated-mesh.ts	185	method:AnimatedMeshRegistry.setPlayback
api:ts/packages/renderer-three/src/animated-mesh.ts:190:method_AnimatedMeshRegistry.setControllerWeights	api	ts/packages/renderer-three/src/animated-mesh.ts	190	method:AnimatedMeshRegistry.setControllerWeights
api:ts/packages/renderer-three/src/animated-mesh.ts:198:method_AnimatedMeshRegistry.hasClips	api	ts/packages/renderer-three/src/animated-mesh.ts	198	method:AnimatedMeshRegistry.hasClips
api:ts/packages/renderer-three/src/animated-mesh.ts:203:method_AnimatedMeshRegistry.clearControllerWeights	api	ts/packages/renderer-three/src/animated-mesh.ts	203	method:AnimatedMeshRegistry.clearControllerWeights
api:ts/packages/renderer-three/src/animated-mesh.ts:215:method_AnimatedMeshRegistry.advance	api	ts/packages/renderer-three/src/animated-mesh.ts	215	method:AnimatedMeshRegistry.advance
api:ts/packages/renderer-three/src/animated-mesh.ts:224:method_AnimatedMeshRegistry.playback	api	ts/packages/renderer-three/src/animated-mesh.ts	224	method:AnimatedMeshRegistry.playback
api:ts/packages/renderer-three/src/animated-mesh.ts:249:method_AnimatedMeshRegistry.release	api	ts/packages/renderer-three/src/animated-mesh.ts	249	method:AnimatedMeshRegistry.release
api:ts/packages/renderer-three/src/backend.ts:3:reexport-all_._three-renderer.js	api	ts/packages/renderer-three/src/backend.ts	3	reexport-all:./three-renderer.js
api:ts/packages/renderer-three/src/backend.ts:4:reexport-all_._lighting.js	api	ts/packages/renderer-three/src/backend.ts	4	reexport-all:./lighting.js
api:ts/packages/renderer-three/src/backend.ts:5:reexport-all_._mesh-presentation.js	api	ts/packages/renderer-three/src/backend.ts	5	reexport-all:./mesh-presentation.js
api:ts/packages/renderer-three/src/backend.ts:6:reexport-all_._animated-mesh.js	api	ts/packages/renderer-three/src/backend.ts	6	reexport-all:./animated-mesh.js
api:ts/packages/renderer-three/src/backend.ts:7:reexport-all_._browser-surface.js	api	ts/packages/renderer-three/src/backend.ts	7	reexport-all:./browser-surface.js
api:ts/packages/renderer-three/src/backend.ts:8:reexport-all_._editor-viewport-backend.js	api	ts/packages/renderer-three/src/backend.ts	8	reexport-all:./editor-viewport-backend.js
test:ts/packages/renderer-three/src/browser-surface-pick.test.ts:53:projection_pick_returns_typed_source_evidence_without_changing_projection_or_authority-shaped_state	test	ts/packages/renderer-three/src/browser-surface-pick.test.ts	53	projection pick returns typed source evidence without changing projection or authority-shaped state
test:ts/packages/renderer-three/src/browser-surface-pick.test.ts:90:projection_pick_filters_are_descriptive_only_and_invalid_rays_fail_closed	test	ts/packages/renderer-three/src/browser-surface-pick.test.ts	90	projection pick filters are descriptive only and invalid rays fail closed
test:ts/packages/renderer-three/src/browser-surface-pick.test.ts:133:world_projection_uses_the_configured_Three_perspective_camera	test	ts/packages/renderer-three/src/browser-surface-pick.test.ts	133	world projection uses the configured Three perspective camera
api:ts/packages/renderer-three/src/browser-surface.ts:27:interface_ProjectedThreeRenderResult	api	ts/packages/renderer-three/src/browser-surface.ts	27	interface:ProjectedThreeRenderResult
api:ts/packages/renderer-three/src/browser-surface.ts:33:interface_FirstPersonTunnelViewportRenderResult	api	ts/packages/renderer-three/src/browser-surface.ts	33	interface:FirstPersonTunnelViewportRenderResult
api:ts/packages/renderer-three/src/browser-surface.ts:38:interface_AshaRendererBrowserSurfaceOptions	api	ts/packages/renderer-three/src/browser-surface.ts	38	interface:AshaRendererBrowserSurfaceOptions
api:ts/packages/renderer-three/src/browser-surface.ts:47:interface_AshaRendererBrowserSurfaceCameraPose	api	ts/packages/renderer-three/src/browser-surface.ts	47	interface:AshaRendererBrowserSurfaceCameraPose
api:ts/packages/renderer-three/src/browser-surface.ts:53:type_AshaRendererBrowserSurfaceCameraBasis	api	ts/packages/renderer-three/src/browser-surface.ts	53	type:AshaRendererBrowserSurfaceCameraBasis
api:ts/packages/renderer-three/src/browser-surface.ts:55:interface_AshaRendererBrowserSurfaceCameraOptions	api	ts/packages/renderer-three/src/browser-surface.ts	55	interface:AshaRendererBrowserSurfaceCameraOptions
api:ts/packages/renderer-three/src/browser-surface.ts:61:interface_AshaRendererBrowserSurfaceWorldProjection	api	ts/packages/renderer-three/src/browser-surface.ts	61	interface:AshaRendererBrowserSurfaceWorldProjection
api:ts/packages/renderer-three/src/browser-surface.ts:70:type_AshaRendererBrowserSurfacePickRay	api	ts/packages/renderer-three/src/browser-surface.ts	70	type:AshaRendererBrowserSurfacePickRay
api:ts/packages/renderer-three/src/browser-surface.ts:82:interface_AshaRendererBrowserSurfacePickFilter	api	ts/packages/renderer-three/src/browser-surface.ts	82	interface:AshaRendererBrowserSurfacePickFilter
api:ts/packages/renderer-three/src/browser-surface.ts:89:interface_AshaRendererBrowserSurfacePickRequest	api	ts/packages/renderer-three/src/browser-surface.ts	89	interface:AshaRendererBrowserSurfacePickRequest
api:ts/packages/renderer-three/src/browser-surface.ts:95:type_AshaRendererBrowserSurfacePickDiagnosticCode	api	ts/packages/renderer-three/src/browser-surface.ts	95	type:AshaRendererBrowserSurfacePickDiagnosticCode
api:ts/packages/renderer-three/src/browser-surface.ts:101:interface_AshaRendererBrowserSurfacePickDiagnostic	api	ts/packages/renderer-three/src/browser-surface.ts	101	interface:AshaRendererBrowserSurfacePickDiagnostic
api:ts/packages/renderer-three/src/browser-surface.ts:106:interface_AshaRendererBrowserSurfacePickHit	api	ts/packages/renderer-three/src/browser-surface.ts	106	interface:AshaRendererBrowserSurfacePickHit
api:ts/packages/renderer-three/src/browser-surface.ts:121:interface_AshaRendererBrowserSurfacePickReceipt	api	ts/packages/renderer-three/src/browser-surface.ts	121	interface:AshaRendererBrowserSurfacePickReceipt
api:ts/packages/renderer-three/src/browser-surface.ts:127:interface_AshaRendererBrowserSurface	api	ts/packages/renderer-three/src/browser-surface.ts	127	interface:AshaRendererBrowserSurface
api:ts/packages/renderer-three/src/browser-surface.ts:156:function_renderProjectedFrame	api	ts/packages/renderer-three/src/browser-surface.ts	156	function:renderProjectedFrame
api:ts/packages/renderer-three/src/browser-surface.ts:170:function_renderFirstPersonTunnelViewport	api	ts/packages/renderer-three/src/browser-surface.ts	170	function:renderFirstPersonTunnelViewport
api:ts/packages/renderer-three/src/browser-surface.ts:196:function_mountAshaRendererBrowserSurface	api	ts/packages/renderer-three/src/browser-surface.ts	196	function:mountAshaRendererBrowserSurface
api:ts/packages/renderer-three/src/browser-surface.ts:359:function_projectWorldPointWithPerspectiveCamera	api	ts/packages/renderer-three/src/browser-surface.ts	359	function:projectWorldPointWithPerspectiveCamera
api:ts/packages/renderer-three/src/browser-surface.ts:405:function_createAshaRendererBrowserSurfaceFrame	api	ts/packages/renderer-three/src/browser-surface.ts	405	function:createAshaRendererBrowserSurfaceFrame
api:ts/packages/renderer-three/src/browser-surface.ts:482:function_pickProjectedObject	api	ts/packages/renderer-three/src/browser-surface.ts	482	function:pickProjectedObject
test:ts/packages/renderer-three/src/editor-grid.test.ts:39:procedural_XZ_grid_keeps_every_line_on_the_explicit_Y-up_plane_and_origin_lattice	test	ts/packages/renderer-three/src/editor-grid.test.ts	39	procedural XZ grid keeps every line on the explicit Y-up plane and origin lattice
test:ts/packages/renderer-three/src/editor-grid.test.ts:62:camera_movement_changes_projected_extent_without_changing_descriptor_spacing_or_origin	test	ts/packages/renderer-three/src/editor-grid.test.ts	62	camera movement changes projected extent without changing descriptor spacing or origin
test:ts/packages/renderer-three/src/editor-grid.test.ts:73:Three_realization_updates_and_removes_the_public_descriptor_without_scene_authority_nodes	test	ts/packages/renderer-three/src/editor-grid.test.ts	73	Three realization updates and removes the public descriptor without scene authority nodes
api:ts/packages/renderer-three/src/editor-grid.ts:11:interface_EditorGridProjectionCamera	api	ts/packages/renderer-three/src/editor-grid.ts	11	interface:EditorGridProjectionCamera
api:ts/packages/renderer-three/src/editor-grid.ts:17:interface_EditorGridProjectionSize	api	ts/packages/renderer-three/src/editor-grid.ts	17	interface:EditorGridProjectionSize
api:ts/packages/renderer-three/src/editor-grid.ts:29:interface_EditorGridProjection	api	ts/packages/renderer-three/src/editor-grid.ts	29	interface:EditorGridProjection
api:ts/packages/renderer-three/src/editor-grid.ts:43:function_projectEditorGrid	api	ts/packages/renderer-three/src/editor-grid.ts	43	function:projectEditorGrid
api:ts/packages/renderer-three/src/editor-grid.ts:236:class_ThreeEditorGridProjection	api	ts/packages/renderer-three/src/editor-grid.ts	236	class:ThreeEditorGridProjection
api:ts/packages/renderer-three/src/editor-grid.ts:237:property_ThreeEditorGridProjection.scene	api	ts/packages/renderer-three/src/editor-grid.ts	237	property:ThreeEditorGridProjection.scene
api:ts/packages/renderer-three/src/editor-grid.ts:246:method_ThreeEditorGridProjection.setDescriptor	api	ts/packages/renderer-three/src/editor-grid.ts	246	method:ThreeEditorGridProjection.setDescriptor
api:ts/packages/renderer-three/src/editor-grid.ts:251:method_ThreeEditorGridProjection.setCamera	api	ts/packages/renderer-three/src/editor-grid.ts	251	method:ThreeEditorGridProjection.setCamera
api:ts/packages/renderer-three/src/editor-grid.ts:256:method_ThreeEditorGridProjection.resize	api	ts/packages/renderer-three/src/editor-grid.ts	256	method:ThreeEditorGridProjection.resize
api:ts/packages/renderer-three/src/editor-grid.ts:261:method_ThreeEditorGridProjection.readout	api	ts/packages/renderer-three/src/editor-grid.ts	261	method:ThreeEditorGridProjection.readout
api:ts/packages/renderer-three/src/editor-grid.ts:265:method_ThreeEditorGridProjection.snapshot	api	ts/packages/renderer-three/src/editor-grid.ts	265	method:ThreeEditorGridProjection.snapshot
api:ts/packages/renderer-three/src/editor-grid.ts:269:method_ThreeEditorGridProjection.dispose	api	ts/packages/renderer-three/src/editor-grid.ts	269	method:ThreeEditorGridProjection.dispose
test:ts/packages/renderer-three/src/editor-viewport-backend.test.ts:42:real_projection_channels_isolate_equal_handles_in_fixed_runtime_authored_and_overlay_cells	test	ts/packages/renderer-three/src/editor-viewport-backend.test.ts	42	real projection channels isolate equal handles in fixed runtime authored and overlay cells
test:ts/packages/renderer-three/src/editor-viewport-backend.test.ts:58:real_projection_channel_replacement_is_atomic_and_does_not_disturb_sibling_channels	test	ts/packages/renderer-three/src/editor-viewport-backend.test.ts	58	real projection channel replacement is atomic and does not disturb sibling channels
test:ts/packages/renderer-three/src/editor-viewport-backend.test.ts:89:one_missing_editor_resource_fails_closed_without_degrading_healthy_runtime_projection	test	ts/packages/renderer-three/src/editor-viewport-backend.test.ts	89	one missing editor resource fails closed without degrading healthy runtime projection
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:25:type_AshaRendererEditorBackendChannel	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	25	type:AshaRendererEditorBackendChannel
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:27:interface_AshaRendererEditorBackendCamera	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	27	interface:AshaRendererEditorBackendCamera
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:33:interface_AshaRendererEditorBackendSize	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	33	interface:AshaRendererEditorBackendSize
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:39:interface_AshaRendererEditorBackendPickFilter	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	39	interface:AshaRendererEditorBackendPickFilter
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:46:interface_AshaRendererEditorBackendPickRequest	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	46	interface:AshaRendererEditorBackendPickRequest
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:52:interface_AshaRendererEditorBackendPickHit	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	52	interface:AshaRendererEditorBackendPickHit
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:67:interface_AshaRendererEditorBackendPickReceipt	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	67	interface:AshaRendererEditorBackendPickReceipt
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:72:interface_AshaRendererEditorBackendOptions	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	72	interface:AshaRendererEditorBackendOptions
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:79:interface_AshaRendererEditorBackend	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	79	interface:AshaRendererEditorBackend
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:100:class_AshaRendererEditorProjectionChannels	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	100	class:AshaRendererEditorProjectionChannels
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:104:method_AshaRendererEditorProjectionChannels.constructor	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	104	method:AshaRendererEditorProjectionChannels.constructor
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:111:method_AshaRendererEditorProjectionChannels.renderer	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	111	method:AshaRendererEditorProjectionChannels.renderer
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:115:method_AshaRendererEditorProjectionChannels.replace	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	115	method:AshaRendererEditorProjectionChannels.replace
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:128:method_AshaRendererEditorProjectionChannels.snapshot	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	128	method:AshaRendererEditorProjectionChannels.snapshot
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:134:method_AshaRendererEditorProjectionChannels.dispose	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	134	method:AshaRendererEditorProjectionChannels.dispose
api:ts/packages/renderer-three/src/editor-viewport-backend.ts:142:function_mountAshaRendererEditorBackend	api	ts/packages/renderer-three/src/editor-viewport-backend.ts	142	function:mountAshaRendererEditorBackend
test:ts/packages/renderer-three/src/editor-viewport-render-pass.test.ts:11:editor_viewport_establishes_shared_scene_depth_before_grid_and_clears_only_for_overlay	test	ts/packages/renderer-three/src/editor-viewport-render-pass.test.ts	11	editor viewport establishes shared scene depth before grid and clears only for overlay
api:ts/packages/renderer-three/src/editor-viewport-render-pass.ts:11:interface_EditorViewportRenderChannels	api	ts/packages/renderer-three/src/editor-viewport-render-pass.ts	11	interface:EditorViewportRenderChannels
api:ts/packages/renderer-three/src/editor-viewport-render-pass.ts:15:interface_EditorViewportRenderDriver	api	ts/packages/renderer-three/src/editor-viewport-render-pass.ts	15	interface:EditorViewportRenderDriver
api:ts/packages/renderer-three/src/editor-viewport-render-pass.ts:24:function_renderEditorViewportFrame	api	ts/packages/renderer-three/src/editor-viewport-render-pass.ts	24	function:renderEditorViewportFrame
test:ts/packages/renderer-three/src/golden.test.ts:42:scene-showcase_fixture_renders_to_the_committed_golden_snapshot	test	ts/packages/renderer-three/src/golden.test.ts	42	scene-showcase fixture renders to the committed golden snapshot
test:ts/packages/renderer-three/src/golden.test.ts:46:debug-overlay-primitives_fixture_renders_to_the_committed_golden_snapshot	test	ts/packages/renderer-three/src/golden.test.ts	46	debug-overlay-primitives fixture renders to the committed golden snapshot
test:ts/packages/renderer-three/src/golden.test.ts:52:static-mesh-instances_fixture_renders_to_the_committed_golden_snapshot	test	ts/packages/renderer-three/src/golden.test.ts	52	static-mesh-instances fixture renders to the committed golden snapshot
test:ts/packages/renderer-three/src/golden.test.ts:58:static-room_fixture_renders_to_the_committed_golden_snapshot	test	ts/packages/renderer-three/src/golden.test.ts	58	static-room fixture renders to the committed golden snapshot
test:ts/packages/renderer-three/src/golden.test.ts:64:sprite-showcase_fixture_renders_to_the_committed_golden_snapshot	test	ts/packages/renderer-three/src/golden.test.ts	64	sprite-showcase fixture renders to the committed golden snapshot
test:ts/packages/renderer-three/src/golden.test.ts:70:sprite-atlas_fixture_from_the_Rust_projector_resolves_frame_UVs_to_its_golden	test	ts/packages/renderer-three/src/golden.test.ts	70	sprite-atlas fixture (from the Rust projector) resolves frame UVs to its golden
test:ts/packages/renderer-three/src/golden.test.ts:77:voxel-chunks_fixture_from_the_Rust_voxel_projector_renders_to_its_golden	test	ts/packages/renderer-three/src/golden.test.ts	77	voxel-chunks fixture (from the Rust voxel projector) renders to its golden
test:ts/packages/renderer-three/src/golden.test.ts:87:scene-projection_fixture_from_the_Rust_projector_renders_to_its_golden	test	ts/packages/renderer-three/src/golden.test.ts	87	scene-projection fixture (from the Rust projector) renders to its golden
test:ts/packages/renderer-three/src/golden.test.ts:97:material-feedback_fixture_preserves_one_normal_and_one_warning_instance	test	ts/packages/renderer-three/src/golden.test.ts	97	material-feedback fixture preserves one normal and one warning instance
api:ts/packages/renderer-three/src/index.ts:3:reexport-all_._static-room.js	api	ts/packages/renderer-three/src/index.ts	3	reexport-all:./static-room.js
api:ts/packages/renderer-three/src/lighting.ts:6:type_RendererLightShadowStatus	api	ts/packages/renderer-three/src/lighting.ts	6	type:RendererLightShadowStatus
api:ts/packages/renderer-three/src/lighting.ts:8:interface_RendererLightReadout	api	ts/packages/renderer-three/src/lighting.ts	8	interface:RendererLightReadout
api:ts/packages/renderer-three/src/lighting.ts:15:function_buildLight	api	ts/packages/renderer-three/src/lighting.ts	15	function:buildLight
api:ts/packages/renderer-three/src/lighting.ts:59:function_applyLightDescriptor	api	ts/packages/renderer-three/src/lighting.ts	59	function:applyLightDescriptor
api:ts/packages/renderer-three/src/lighting.ts:89:function_lightShadowStatus	api	ts/packages/renderer-three/src/lighting.ts	89	function:lightShadowStatus
api:ts/packages/renderer-three/src/lighting.ts:99:function_projectionParentHandle	api	ts/packages/renderer-three/src/lighting.ts	99	function:projectionParentHandle
api:ts/packages/renderer-three/src/lighting.ts:114:function_disposeLight	api	ts/packages/renderer-three/src/lighting.ts	114	function:disposeLight
api:ts/packages/renderer-three/src/lighting.ts:119:function_validateLightDescriptor	api	ts/packages/renderer-three/src/lighting.ts	119	function:validateLightDescriptor
api:ts/packages/renderer-three/src/mesh-presentation.ts:4:const_MaterialFallback	api	ts/packages/renderer-three/src/mesh-presentation.ts	4	const:MaterialFallback
api:ts/packages/renderer-three/src/mesh-presentation.ts:9:interface_RendererMeshPresentationReadout	api	ts/packages/renderer-three/src/mesh-presentation.ts	9	interface:RendererMeshPresentationReadout
api:ts/packages/renderer-three/src/mesh-presentation.ts:17:function_meshMaterials	api	ts/packages/renderer-three/src/mesh-presentation.ts	17	function:meshMaterials
test:ts/packages/renderer-three/src/renderer.test.ts:39:create_places_a_node_in_the_scene_layer_with_its_transform	test	ts/packages/renderer-three/src/renderer.test.ts	39	create places a node in the scene layer with its transform
test:ts/packages/renderer-three/src/renderer.test.ts:51:update_mutates_transform_and_visibility	test	ts/packages/renderer-three/src/renderer.test.ts	51	update mutates transform and visibility
test:ts/packages/renderer-three/src/renderer.test.ts:69:destroy_removes_the_node_and_frees_the_handle	test	ts/packages/renderer-three/src/renderer.test.ts	69	destroy removes the node and frees the handle
test:ts/packages/renderer-three/src/renderer.test.ts:78:renderer-neutral_lights_retain_parent_update_disable_degrade_shadows_and_destroy	test	ts/packages/renderer-three/src/renderer.test.ts	78	renderer-neutral lights retain parent, update, disable, degrade shadows, and destroy
test:ts/packages/renderer-three/src/renderer.test.ts:133:point_and_spot_adapters_preserve_range_decay_cone_and_direction	test	ts/packages/renderer-three/src/renderer.test.ts	133	point and spot adapters preserve range, decay, cone, and direction
test:ts/packages/renderer-three/src/renderer.test.ts:166:malformed_and_kind-changing_lights_fail_closed	test	ts/packages/renderer-three/src/renderer.test.ts	166	malformed and kind-changing lights fail closed
test:ts/packages/renderer-three/src/renderer.test.ts:192:renderer_disposal_releases_nested_retained_resources_and_all_handles	test	ts/packages/renderer-three/src/renderer.test.ts	192	renderer disposal releases nested retained resources and all handles
test:ts/packages/renderer-three/src/renderer.test.ts:217:duplicate_create_and_stale_unknown_handles_throw	test	ts/packages/renderer-three/src/renderer.test.ts	217	duplicate create and stale/unknown handles throw
test:ts/packages/renderer-three/src/renderer.test.ts:240:debug-layer_nodes_land_in_the_debug_group	test	ts/packages/renderer-three/src/renderer.test.ts	240	debug-layer nodes land in the debug group
test:ts/packages/renderer-three/src/renderer.test.ts:251:applyEncodedFrame_decodes_through_runtime-bridge_and_sequences_create_update_destroy	test	ts/packages/renderer-three/src/renderer.test.ts	251	applyEncodedFrame decodes through runtime-bridge and sequences create→update→destroy
test:ts/packages/renderer-three/src/renderer.test.ts:264:applies_the_Rust_render-bridge_fixture_sequence_end-to-end	test	ts/packages/renderer-three/src/renderer.test.ts	264	applies the Rust render-bridge fixture sequence end-to-end
test:ts/packages/renderer-three/src/renderer.test.ts:330:replaceMeshPayload_uploads_a_BufferGeometry_with_groups_and_material_slots	test	ts/packages/renderer-three/src/renderer.test.ts	330	replaceMeshPayload uploads a BufferGeometry with groups and material slots
test:ts/packages/renderer-three/src/renderer.test.ts:351:pickMesh_traces_an_uploaded_mesh_handle_back_to_its_authority_provenance_2437	test	ts/packages/renderer-three/src/renderer.test.ts	351	pickMesh traces an uploaded mesh handle back to its authority provenance (#2437)
test:ts/packages/renderer-three/src/renderer.test.ts:363:pickMesh_fails_closed_on_a_stale_missing_handle_no_invented_source	test	ts/packages/renderer-three/src/renderer.test.ts	363	pickMesh fails closed on a stale/missing handle (no invented source)
test:ts/packages/renderer-three/src/renderer.test.ts:375:registered_slot_colour_maps_to_the_group_material_unregistered_uses_a_fallback	test	ts/packages/renderer-three/src/renderer.test.ts	375	registered slot colour maps to the group material; unregistered uses a fallback
test:ts/packages/renderer-three/src/renderer.test.ts:388:voxel_material_descriptors_style_uploaded_groups_and_redefine_them_live	test	ts/packages/renderer-three/src/renderer.test.ts	388	voxel material descriptors style uploaded groups and redefine them live
test:ts/packages/renderer-three/src/renderer.test.ts:421:replaceMeshPayload_disposes_the_previous_geometry_and_material	test	ts/packages/renderer-three/src/renderer.test.ts	421	replaceMeshPayload disposes the previous geometry and material
test:ts/packages/renderer-three/src/renderer.test.ts:442:uploaded_voxel_meshes_stay_lit_and_preserve_wireframe_opacity_across_updates_and_remeshes	test	ts/packages/renderer-three/src/renderer.test.ts	442	uploaded voxel meshes stay lit and preserve wireframe/opacity across updates and remeshes
